Czas push_back mlab; Czas push_back std
0.484444, 0.742396
0.486997, 0.834781
0.687792, 1.08268
0.693271, 1.05379
0.592206, 1.00376
0.622287, 1.03017
0.658284, 1.04745
0.61585, 0.941852
0.711197, 0.950653
0.514452, 0.794739
0.503558, 0.772999
0.50314, 0.776984
0.503953, 0.79055
0.503689, 0.78406
0.504798, 0.786912
0.507527, 0.798948
0.543343, 1.13895
0.779637, 1.16468
0.789, 1.19316
0.786616, 1.1998
0.797039, 1.18868
0.795593, 1.20748
0.750909, 1.21685
0.779776, 1.22915
0.799421, 1.23134
0.806364, 1.23727
1.13596, 1.27948
0.789491, 1.22788
0.788378, 1.10271
0.778171, 1.25543
0.531928, 0.847067
0.530229, 0.845466
0.544917, 0.849814
0.533917, 0.849895
0.534627, 0.895794
0.538204, 0.86405
0.537963, 0.86285
0.538019, 0.871305
0.539733, 0.872041
0.54163, 0.871053
0.542783, 0.880261
0.544345, 0.879982
0.545828, 0.884119
0.554134, 0.984704
0.690506, 1.17839
0.775553, 1.08853
0.560174, 1.09736
0.581652, 1.13602
0.562114, 0.951222
0.604233, 0.940301
0.569043, 0.912354
0.560732, 1.11587
0.860081, 1.32794
0.882574, 1.33048
0.882587, 1.54753
0.863835, 1.34086
0.887116, 1.37266
0.844323, 1.42638
0.852317, 1.35991
0.895619, 1.37873
0.887989, 1.39705
0.838729, 1.4999
1.05664, 1.48632
0.873671, 1.39602
0.902183, 1.39745
0.896148, 1.39744
0.902709, 1.40395
0.90495, 1.40088
0.864135, 1.58543
1.09603, 1.38113
1.04798, 1.40701
1.07019, 1.40743
1.06928, 1.40805
1.05876, 1.4303
1.05362, 1.40568
0.849476, 0.991077
0.731771, 0.97943
0.735191, 0.984157
0.730319, 0.98438
0.731294, 0.986427
0.739697, 0.994045
0.733711, 0.995861
0.737938, 0.998936
0.735163, 1.19283
1.11786, 1.50452
1.13614, 1.48424
1.10212, 1.49515
1.1187, 1.49617
0.941673, 1.02112
0.754289, 1.02379
0.748746, 1.03469
0.760104, 1.08899
0.764566, 1.05665
0.760872, 1.04738
0.757819, 1.04153
0.756741, 1.04917
0.760085, 1.04872
0.762196, 1.05268
0.762351, 1.05413
0.764418, 1.06654
0.766644, 1.11862
1.0865, 1.13332
0.808835, 1.13662
0.991615, 1.1833
0.783131, 1.07956
0.772835, 1.08741
0.773211, 1.08232
0.776113, 1.09107
0.776985, 1.12146
0.777155, 1.09671
0.794749, 1.10779
0.78846, 1.09996
0.788694, 1.10139
0.781525, 1.10351
0.789818, 1.10864
0.784449, 1.11189
0.79614, 1.12374
0.794319, 1.24106
1.11508, 1.17813
0.918165, 1.58553
0.920347, 1.13298
0.8045, 1.1396
0.795987, 1.13267
0.798588, 1.20232
0.743278, 1.15071
0.831512, 1.21408
0.864102, 1.26406
0.852785, 1.67721
0.819644, 1.49929
1.08132, 1.28609
0.815981, 1.22789
0.812906, 1.21882
0.811249, 1.26255
0.81014, 1.22819
0.839862, 1.70501
0.912783, 1.39492
1.18438, 1.27636
0.832403, 1.26642
0.822358, 1.25336
0.83027, 1.30567
0.823003, 1.27274
0.832297, 1.34826
1.42637, 1.37316
0.840586, 1.26628
0.828338, 1.27105
0.829446, 1.26549
0.829116, 1.27293
0.853798, 1.27909
0.834444, 1.32372
0.872547, 1.73568
0.99798, 1.29592
0.841379, 1.28964
0.84449, 1.29014
0.840479, 1.29681
0.84127, 1.33074
0.847743, 1.31407
0.87873, 1.94598
0.868251, 1.56444
0.8581, 1.32693
0.849462, 1.31531
0.848455, 1.32179
0.858971, 1.34925
0.854867, 1.32786
0.878202, 1.89519
0.882574, 1.47204
0.874789, 1.35513
0.873337, 1.40914
0.88618, 1.35312
0.874336, 1.37466
0.876774, 1.35028
0.883826, 1.93968
0.88734, 1.38586
1.11495, 1.68525
0.916539, 1.39453
0.892995, 1.37604
0.880627, 1.41433
0.881051, 1.37305
0.940597, 1.88902
0.891121, 1.56596
0.891764, 1.3902
0.880091, 1.39316
0.882644, 1.39806
0.889594, 1.42189
0.883799, 1.43626
1.0535, 1.63441
0.956701, 1.53979
0.896629, 1.41346
0.898925, 1.41918
0.889763, 1.41965
0.929634, 1.42093
0.901375, 1.49427
1.37028, 1.46645
1.09936, 1.57277
0.969587, 1.45548
0.904556, 1.44466
0.906608, 1.46659
0.90067, 1.44658
0.955796, 1.89518
1.16925, 1.47095
0.92461, 1.46352
0.908787, 1.45479
0.907391, 1.46925
0.913851, 1.49752
0.917069, 1.46911
0.913763, 1.50766
1.31012, 2.27916
1.30808, 1.61524
1.63253, 1.44501
1.16136, 1.44489
1.12127, 1.44888
1.11988, 1.45001
1.12053, 1.47304
1.14686, 1.77409
1.20547, 1.76128
1.17641, 1.46734
1.1346, 1.47033
1.12816, 1.46826
1.13223, 1.4809
1.14634, 1.51623
1.53626, 1.59508
1.69677, 1.48927
1.14717, 1.48953
1.13723, 1.49609
1.137, 1.51383
1.19252, 1.64816
1.1518, 1.55357
1.46098, 1.51314
1.15437, 1.50727
1.14637, 1.51268
1.14669, 1.52092
1.15655, 1.51856
1.1575, 1.53064
1.17632, 1.5273
1.1517, 1.53211
1.15425, 1.53206
1.15489, 1.53493
1.16868, 1.76089
1.21476, 2.11771
1.27298, 1.63124
1.17174, 1.59472
1.16542, 1.55214
1.17116, 1.55235
1.16835, 1.56835
1.24381, 1.77175
1.19491, 1.59048
1.59654, 1.58714
1.2066, 1.59561
1.18116, 1.57456
1.18058, 1.65342
1.57623, 1.80184
1.18876, 1.5972
1.17912, 1.58794
1.183, 1.58794
1.17993, 1.59619
1.2301, 1.89274
1.25315, 1.78486
1.2059, 1.60402
1.1875, 1.61128
1.18804, 1.61067
1.19299, 1.63782
1.32872, 1.81159
1.35328, 1.63906
1.20087, 1.62612
1.20348, 1.6244
1.20113, 1.63894
1.20051, 1.80489
1.25894, 1.64472
1.21665, 1.64342
1.20653, 1.6505
1.20747, 1.6549
1.20742, 1.65174
1.21626, 1.6828
1.39732, 1.75705
1.69945, 1.85763
1.24976, 1.67266
1.22212, 1.66857
1.22359, 1.6688
1.22868, 1.70882
1.27455, 2.00153
1.53202, 1.75274
1.25907, 1.70116
1.2314, 1.69937
1.22369, 1.72898
1.23182, 1.8352
1.53609, 1.7143
1.24216, 1.70195
1.23351, 1.70596
1.22925, 1.71456
1.26581, 1.75933
1.41096, 1.96044
1.24745, 1.73042
1.24056, 1.72744
1.24196, 1.73284
1.24485, 1.75888
1.28261, 2.07988
1.34054, 1.75122
1.25003, 1.7474
1.24535, 1.74851
1.25044, 1.77895
1.28674, 2.07596
1.3904, 1.79271
1.26623, 1.76077
1.26246, 1.76545
1.26088, 1.77657
1.28897, 1.95368
1.3985, 1.96853
1.43612, 1.80246
1.28548, 1.78075
1.26957, 1.78111
1.28095, 1.85817
1.52232, 1.82123
1.63362, 1.83912
1.32958, 1.80785
1.28454, 1.80283
1.32232, 1.85154
1.65635, 2.00016
1.30525, 1.82595
1.27716, 1.82292
1.27755, 1.81805
1.30842, 1.85719
1.65117, 2.00532
1.30527, 1.84165
1.29929, 1.9042
1.29665, 1.83526
1.32833, 1.87791
1.65132, 1.87794
1.62504, 1.91286
1.33132, 1.874
1.29795, 1.86327
1.31412, 1.93696
1.67887, 2.05713
1.32401, 1.86905
1.30712, 1.86667
1.30126, 1.86558
1.34335, 1.92837
1.61784, 2.08592
1.32254, 1.8872
1.3137, 1.884
1.31172, 1.88532
1.34271, 2.01618
1.43256, 2.10396
1.33159, 1.91451
1.31687, 1.91407
1.31564, 1.90837
1.34674, 2.08138
1.40341, 2.11533
1.33941, 1.92782
1.32367, 1.92139
1.32252, 1.92771
1.35251, 2.20188
1.35675, 2.12762
1.34591, 1.93478
1.33669, 2.16654
1.35612, 1.98458
1.36539, 2.11709
1.3538, 1.9628
1.33557, 1.94567
1.33441, 1.95328
1.33843, 1.98023
1.35014, 1.95335
1.34577, 2.15078
1.58107, 2.1595
1.58218, 1.98546
1.37859, 1.99301
1.34914, 2.17945
1.35928, 2.00725
1.40608, 2.24564
1.38397, 1.99685
1.40728, 2.20871
1.36558, 1.99846
1.3587, 2.04685
1.68537, 2.0837
1.5505, 2.14141
1.56286, 2.02328
1.36652, 2.01551
1.37982, 2.04148
1.76056, 2.16248
1.67447, 2.05305
1.39095, 2.02482
1.37337, 2.04937
1.46638, 2.18333
1.38636, 2.2822
1.38378, 2.05032
1.37557, 2.04018
1.37431, 2.0755
1.56793, 2.08965
1.64959, 2.24503
1.42036, 2.0703
1.38668, 2.05898
1.40446, 2.096
1.80645, 2.23684
1.69872, 2.09745
1.39564, 2.08527
1.38955, 2.09904
1.56123, 2.22687
1.43886, 2.31892
1.40799, 2.08947
1.39618, 2.09109
1.40107, 2.12221
1.70111, 2.28982
1.77808, 2.13828
1.41772, 2.09818
1.41082, 2.12287
1.55722, 2.1851
1.45741, 2.41893
1.42589, 2.11676
1.40479, 2.12519
1.43481, 2.34
1.43112, 2.30975
1.74819, 2.31262
1.74286, 2.18475
1.70766, 2.07494
1.75918, 2.43733
2.05431, 2.20954
1.72954, 2.06896
1.73649, 2.08857
1.92558, 2.08682
2.06065, 2.16234
1.73561, 2.08753
1.72049, 2.09466
1.90869, 2.10578
1.7654, 2.24266
1.76044, 2.09441
1.72676, 2.10937
1.73825, 2.10171
1.73352, 2.13686
1.76182, 2.13075
2.12179, 2.28459
2.07167, 2.29224
1.78419, 2.19675
1.74191, 2.1088
1.74154, 2.15568
1.9909, 2.12042
1.75007, 2.21187
1.90069, 2.12554
1.7569, 2.13332
1.75128, 2.14982
1.79383, 2.54464
2.12242, 2.23329
1.78068, 2.14348
1.75677, 2.15309
1.75474, 2.19221
1.7643, 2.16087
1.75822, 2.15928
1.75909, 2.15707
1.7646, 2.16948
1.76225, 2.21021
1.82587, 2.17574
1.77724, 2.17573
1.78821, 2.19788
1.84888, 2.26488
2.10774, 2.3122
1.76809, 2.30038
1.7695, 2.34699
1.7725, 2.30696
1.77178, 2.30844
1.77075, 2.31033
1.77878, 2.32264
1.77677, 2.31557
1.8463, 2.71115
1.80514, 2.34584
1.79159, 3.24592
2.22823, 2.47207
2.22463, 2.35116
1.79226, 2.37681
1.80551, 2.34653
1.79496, 2.34858
1.8049, 2.36329
1.79403, 2.35423
1.81563, 2.36225
1.79643, 2.35795
1.79944, 2.3709
1.79901, 2.36692
1.8199, 2.36814
1.8035, 2.36418
1.80355, 2.36938
1.81499, 2.39765
1.84086, 2.38998
1.81464, 2.38633
1.80596, 2.38693
1.8093, 2.39209
1.84167, 2.4434
2.53362, 2.50843
1.83432, 2.40099
1.83976, 2.43727
2.5629, 3.0427
1.90636, 2.70359
1.83574, 2.45215
1.86405, 2.43282
1.82241, 2.42195
1.82552, 2.42339
1.83052, 2.42364
1.83672, 2.42937
1.85525, 2.43911
1.83679, 2.45868
1.82981, 2.45092
1.84395, 2.44693
1.83896, 2.44311
1.83764, 2.46537
1.849, 2.47039
1.85746, 2.46838
1.85435, 2.47532
1.84537, 2.46101
1.84658, 2.47239
1.85654, 3.31786
1.98691, 2.49547
1.84993, 2.49557
1.85441, 2.48384
2.57754, 3.14932
1.96258, 2.67279
1.90904, 2.51191
1.86789, 2.5229
1.85728, 2.50916
1.85957, 2.5079
1.86658, 2.50725
1.87033, 2.65981
2.57672, 2.57943
1.88829, 2.53599
1.87039, 2.54796
2.54317, 3.20448
1.99886, 2.81061
1.88488, 2.54308
1.88259, 2.54225
1.87484, 2.54322
1.87354, 2.55107
1.87539, 2.57326
1.92206, 2.56433
2.05248, 2.80547
1.90294, 2.56756
1.88884, 2.62097
2.67775, 3.3306
2.02516, 2.85624
1.9079, 2.57803
1.90993, 2.58673
1.89314, 2.59065
1.9355, 2.58317
1.89797, 2.5808
1.92946, 2.59011
1.91518, 2.59976
1.89651, 2.59697
1.90189, 2.60539
1.90374, 2.60864
1.92698, 2.63371
1.91519, 2.60237
1.91089, 2.62746
1.91113, 2.62186
1.9093, 2.61509
1.91175, 2.62508
1.93824, 2.76155
2.55019, 2.64869
1.9385, 2.63794
1.9135, 2.6375
2.67087, 3.29948
2.02042, 2.8357
1.9328, 2.65094
1.95037, 2.65371
1.948, 2.6528
1.92436, 2.65743
1.95689, 2.68914
1.95681, 3.32571
2.00204, 2.68596
1.9346, 2.67209
1.9364, 3.38907
2.58503, 2.80355
2.24248, 2.70915
1.9573, 2.7186
1.94443, 2.73098
1.94177, 2.69074
1.93827, 2.69897
1.93736, 2.73136
1.94202, 3.05573
1.97444, 2.70362
1.95354, 2.73833
2.76253, 3.26867
2.05794, 2.91318
1.97238, 2.72932
1.97268, 2.7615
1.9542, 2.72609
1.95441, 2.73684
1.95943, 2.75238
1.97026, 2.74771
1.97701, 2.74939
1.96037, 2.74394
1.97353, 2.75585
1.98404, 2.74739
1.96511, 2.74843
1.96821, 2.77733
1.97024, 2.76683
1.97039, 2.76293
1.98152, 2.77116
1.98067, 2.80046
2.38437, 3.04117
2.10558, 2.79871
1.98866, 2.88471
2.47109, 2.80047
2.74718, 2.89994
2.34023, 2.88172
2.00181, 2.80951
1.98525, 2.80047
1.98404, 2.7968
2.00968, 2.8177
1.99347, 2.83178
1.9899, 2.81027
1.98756, 2.83397
2.01781, 2.83043
2.01196, 2.8522
2.00374, 2.82299
2.00477, 2.85375
2.00209, 2.83312
2.00623, 2.83366
2.00799, 2.84597
2.03677, 3.22151
2.03931, 2.87943
2.0141, 2.85865
2.01135, 3.54373
2.68603, 2.9875
2.35213, 2.91968
2.02015, 2.90134
2.01343, 2.87166
2.0189, 2.89004
2.05987, 2.89395
2.17572, 3.40935
2.40938, 2.90277
2.03809, 2.88496
2.13228, 4.07886
2.31558, 3.33477
2.05824, 2.89996
2.05573, 2.93373
2.03102, 2.90274
2.03257, 2.90948
2.03035, 2.93579
2.03454, 3.51712
2.06828, 2.94069
2.03661, 2.92769
2.59572, 3.74731
2.13787, 3.17261
2.05755, 2.93256
2.07789, 2.94147
2.04686, 2.97525
2.0665, 2.94288
2.06603, 2.96956
2.06109, 2.94841
2.0742, 2.96539
2.05203, 2.97037
2.05109, 2.96978
2.05873, 2.96161
2.05477, 2.95827
2.07773, 2.96357
2.05997, 2.96568
2.06708, 2.97507
2.0802, 3.47909
2.48186, 2.99402
2.07666, 2.97962
2.06724, 3.14464
2.98419, 3.34156
2.33823, 3.04703
2.09084, 3.04027
2.09783, 3.05357
2.10383, 3.01154
2.07246, 3.01003
2.09294, 3.00713
2.08279, 3.01344
2.07341, 3.02866
2.07842, 3.03648
2.10703, 3.03269
2.098, 3.03893
2.08553, 3.0546
2.08867, 3.02912
2.09151, 3.04176
2.08776, 3.06181
2.95177, 4.44789
2.49102, 3.17339
2.11738, 3.0694
2.95216, 3.16568
2.1166, 3.06307
2.09866, 3.05872
2.10409, 3.06723
2.10541, 3.06321
2.1667, 3.20946
2.23901, 3.12523
2.12572, 3.10633
2.11029, 3.08594
2.10839, 3.09384
2.11129, 3.08683
2.11537, 3.09097
2.11124, 3.09879
2.1368, 3.11114
2.11647, 3.11235
2.14842, 3.38631
2.14491, 3.1233
2.12204, 3.11976
2.14363, 3.53265
2.33631, 3.34554
2.14313, 3.13206
2.14702, 3.17665
2.13132, 3.14194
2.13069, 3.13703
2.13772, 3.14711
2.14418, 3.14683
2.36955, 3.18228
2.15381, 3.18639
2.48858, 3.45575
2.27591, 3.17023
2.14414, 3.17836
2.14722, 3.16872
2.14638, 3.16761
2.14077, 3.16888
2.14861, 3.17621
2.18856, 3.18486
2.15277, 3.18358
2.16098, 3.17596
2.15219, 3.18454
2.15082, 3.1874
2.18066, 3.18726
2.15823, 3.2017
2.17433, 3.22497
2.21605, 3.29199
2.5063, 3.25683
2.32713, 3.24062
2.32734, 3.30723
2.69391, 3.67176
2.34624, 3.26184
2.36188, 3.26676
2.32752, 3.26563
2.33295, 3.27324
2.34535, 3.2813
2.33211, 3.32286
2.33787, 3.27421
2.33932, 3.28322
2.33702, 3.28809
2.34016, 3.29348
2.33613, 3.29592
2.34286, 3.29699
2.34727, 3.30612
2.57488, 3.40174
2.81129, 3.83372
2.36526, 3.34384
2.35007, 3.31237
2.35677, 3.30742
2.35126, 3.31375
2.35102, 3.31594
2.35716, 3.32456
2.35548, 3.32626
2.4598, 3.63664
2.6478, 3.71464
2.42755, 3.35001
2.38711, 3.81547
2.53892, 3.51936
2.3682, 3.36238
2.36769, 3.35598
2.36508, 3.36072
2.36717, 3.3563
2.3663, 3.36674
2.73466, 3.43137
2.38155, 3.64383
2.72212, 3.40379
2.37962, 3.44652
2.45425, 3.62082
2.38231, 3.42863
2.38483, 3.39138
2.37906, 3.397
2.38028, 3.39604
2.38171, 3.40076
2.38847, 3.39704
2.38437, 3.40619
2.38386, 3.40796
2.38941, 3.40819
2.38896, 3.41908
2.38895, 3.42704
2.39336, 3.4402
2.40334, 3.86332
2.52172, 3.4603
2.39588, 4.75091
2.44238, 3.66476
2.4071, 3.47043
2.3971, 3.47097
2.40322, 3.4533
2.40989, 3.46757
2.40262, 4.0072
2.47366, 3.46883
2.40713, 4.1109
3.08327, 3.67537
2.45342, 3.5057
2.4181, 3.54186
2.4199, 3.47711
2.41335, 3.47237
2.43686, 3.72533
2.52133, 3.50806
2.42268, 3.64713
3.42289, 3.7519
2.71101, 3.51847
2.43109, 3.57046
2.44184, 3.51203
2.42609, 3.5017
2.44559, 3.51574
2.89145, 3.80471
